time,tracker3.kf3_state.0,tracker3.kf3_state.1,tracker3.kf3_state.2
2026-04-19T15:52:10.723645,0.3219859229673032,1.096763213592591,0.08560097788969726
2026-04-19T15:52:10.731978,0.3338533959589433,1.1002297473257463,0.08832805420290916
2026-04-19T15:52:10.740311,0.3457497566647351,1.1037190066260592,0.0910551304492602
2026-04-19T15:52:10.748644,0.35767519449564694,1.1072309915250294,0.09378220665995866
2026-04-19T15:52:10.756977,0.3696298988483322,1.110765702039477,0.0965092828516461
2026-04-19T15:52:10.765310,0.38161405911180885,1.1143231381783836,0.09923635903319639
2026-04-19T15:52:10.773643,0.3936278646710222,1.117903299946545,0.10196343520934133
2026-04-19T15:52:10.781976,0.4056715049087452,1.1215061873465222,0.10469051138260406
2026-04-19T15:52:10.790309,0.4177451692065922,1.1251318003796822,0.10741758755432997
2026-04-19T15:52:10.798642,0.42984904694555937,1.1287801390467556,0.11014466372523643
2026-04-19T15:52:10.806975,0.4419833275063132,1.132451203348132,0.11287173989570597
2026-04-19T15:52:10.815308,0.4541482002693443,1.1361449932840195,0.11559881606594254
2026-04-19T15:52:10.823641,0.4663438546150496,1.1398615088545296,0.11832589223605489
2026-04-19T15:52:10.831974,0.4785704799237759,1.1436007500597214,0.12105296840610101
2026-04-19T15:52:10.840307,0.49082826557584314,1.1473627168996268,0.12378004457611182
2026-04-19T15:52:10.848640,0.5031174009515573,1.1511474093742624,0.1265071207461038
2026-04-19T15:52:10.856973,0.5154380754323392,1.154954827482872,0.12923419691626692
2026-04-19T15:52:10.865306,0.5277904783952068,1.1587849712279317,0.1319612730864384
2026-04-19T15:52:10.873639,0.5401747992250118,1.1626378406066211,0.13468834925659848
2026-04-19T15:52:10.881972,0.552591227297023,1.1665134356196571,0.1374154254267515
2026-04-19T15:52:10.890305,0.5650399519952377,1.1704117562694207,0.1401425015969153
2026-04-19T15:52:10.898638,0.5775211627004265,1.1743328025526967,0.1428695777670855
2026-04-19T15:52:10.906971,0.590035048790433,1.1782765744692845,0.1455966539372382
2026-04-19T15:52:10.915304,0.6025817996445819,1.1822430720213346,0.1483237301074011
2026-04-19T15:52:10.923637,0.6151616046451992,1.186232295209632,0.15105080627756948
2026-04-19T15:52:10.931970,0.6277746531732179,1.1902442440332033,0.15377788244775398
2026-04-19T15:52:10.940303,0.6404211346085473,1.1942789184915228,0.15650495861792918
2026-04-19T15:52:10.948636,0.6531012383311992,1.1983363185845968,0.15923203478811881
2026-04-19T15:52:10.956969,0.6658151537205864,1.2024164443124357,0.16195911095831006
2026-04-19T15:52:10.965302,0.6785630701566702,1.2065192956742132,0.16468618712851035
2026-04-19T15:52:10.973635,0.6913451770210504,1.2106448726690908,0.16741326329869052
2026-04-19T15:52:10.981968,0.704161663695246,1.2147931752982841,0.1701403394688746
2026-04-19T15:52:10.990301,0.7170127195590396,1.2189642035641364,0.1728674156390628
2026-04-19T15:52:10.998634,0.7298985339893157,1.2231579574654947,0.17559449180926315
2026-04-19T15:52:11.006967,0.7428192963697176,1.2273744369988382,0.17832156797945495
2026-04-19T15:52:11.015300,0.7557751960806001,1.2316136421696857,0.18104864414966476
2026-04-19T15:52:11.023633,0.7687664224988829,1.2358755729731714,0.1837757203198819
2026-04-19T15:52:11.031966,0.7817931650098571,1.2401602294132212,0.1865027964900991
2026-04-19T15:52:11.040299,0.7948556129889074,1.2444676114857998,0.18922987266030913
2026-04-19T15:52:11.048632,0.8079539558198775,1.2487977191960014,0.19195694883051434
2026-04-19T15:52:11.056965,0.821088382881414,1.2531505525378115,0.19468402500071286
2026-04-19T15:52:11.065298,0.8342590835531246,1.257526111517236,0.19741110117091218
2026-04-19T15:52:11.073631,0.8474662472189208,1.2619243961299675,0.20013817734112307
2026-04-19T15:52:11.081964,0.8607100632541153,1.2663454063761483,0.2028652535113419
2026-04-19T15:52:11.090297,0.8739907210409492,1.270789142259711,0.20559232968155333
2026-04-19T15:52:11.098630,0.8873084099624851,1.2752556037780713,0.20831940585177997
2026-04-19T15:52:11.106963,0.9006633193970549,1.2797447909293787,0.21104648202199697
2026-04-19T15:52:11.115296,0.9140556387235194,1.2842567037144321,0.21377355819221938
2026-04-19T15:52:11.123629,0.9274855573222287,1.2887913421341792,0.21650063436245387
2026-04-19T15:52:11.131962,0.9409532645736131,1.2933487061892264,0.21922771053266937
2026-04-19T15:52:11.140295,0.9544589498584025,1.2979287958796495,0.22195478670290006
2026-04-19T15:52:11.148628,0.9680028025572656,1.3025316112048846,0.22468186287312347
2026-04-19T15:52:11.156961,0.9815850120505192,1.3071571521646579,0.22740893904337015
2026-04-19T15:52:11.165294,0.9952057677190136,1.3118054187584138,0.23013601521361413
2026-04-19T15:52:11.173627,1.0088652589437321,1.316476410986582,0.23286309138385
2026-04-19T15:52:11.181960,1.0225636751049951,1.321170128850292,0.23559016755409343
2026-04-19T15:52:11.190293,1.0363012055817988,1.3258865723507594,0.23831724372435667
2026-04-19T15:52:11.198626,1.050078039752085,1.3306257414865896,0.24104431989461866
2026-04-19T15:52:11.206959,1.0638943669978003,1.3353876362545076,0.24377139606487214
2026-04-19T15:52:11.215292,1.0777503767029477,1.3401722566570633,0.2464984722351373
2026-04-19T15:52:11.223625,1.0916462582438549,1.3449796026972727,0.24922554840539288
2026-04-19T15:52:11.231958,1.1055822009993554,1.349809674370327,0.25195262457563833
2026-04-19T15:52:11.240291,1.1195583943551697,1.3546624716768123,0.25467970074589996
2026-04-19T15:52:11.248624,1.1335750276875296,1.3595379946213955,0.2574067769161643
2026-04-19T15:52:11.256957,1.1476322903764509,1.3644362431973136,0.2601338530864219
2026-04-19T15:52:11.265290,1.1617303718061578,1.3693572174107127,0.26286092925670035
2026-04-19T15:52:11.273623,1.1758694613511032,1.3743009172567184,0.26558800542696387
2026-04-19T15:52:11.281956,1.1900497483981483,1.3792673427393767,0.2683150815972393
2026-04-19T15:52:11.290289,1.2042714223210196,1.3842564938545447,0.2710421577675158
2026-04-19T15:52:11.298622,1.2185346725053494,1.3892683706076148,0.27376923393779484
2026-04-19T15:52:11.306955,1.232839688329174,1.3943029729916434,0.2764963101080842
2026-04-19T15:52:11.315288,1.247186659170415,1.3993603010131375,0.2792233862783825
2026-04-19T15:52:11.323621,1.2615757744152418,1.404440354669976,0.2819504624486769
2026-04-19T15:52:11.331954,1.2760072234394044,1.4095431339582196,0.2846775386189515
